Date,Nifty,Sensex
13-10-2014,-0.001340603,-0.001429309
14-10-2014,0.001116882,0.000572214
16-10-2014,0.006442682,0.005807253
17-10-2014,-0.001762028,-0.001820097
20-10-2014,-0.005530298,-0.005312278
21-10-2014,-0.002656798,-0.002389197
22-10-2014,-0.003717408,-0.003443911
23-10-2014,-0.001011789,-0.001033467
27-10-2014,0.00123997,0.001590407
28-10-2014,-0.001946552,-0.002071647
29-10-2014,-0.003386954,-0.00349745
30-10-2014,-0.00420685,-0.003959087
31-10-2014,-0.00805862,-0.008172933
03-11-2014,-0.000101749,8.49E-05
05-11-2014,-0.000737619,-0.000864287
07-11-2014,6.77E-05,0.000735703
10-11-2014,-0.000377506,-9.50E-05
11-11-2014,-0.000956613,-0.000550101
12-11-2014,-0.001071087,-0.001535283
13-11-2014,0.001320435,0.001059703
14-11-2014,-0.001662212,-0.0016448
17-11-2014,-0.002109427,-0.002027166
18-11-2014,0.000249911,0.000224928
19-11-2014,0.0022531,0.002016134
20-11-2014,-0.001014308,-0.000537407
21-11-2014,-0.003882606,-0.004112886
24-11-2014,-0.002696554,-2.52E-03
25-11-2014,0.003427196,0.002467888
26-11-2014,-0.000648666,-0.000737143
27-11-2014,-0.000944344,-0.000805841
28-11-2014,-0.004782196,-0.003877996
01-12-2014,0.001638978,0.002038518
02-12-2014,0.001586596,0.001761602
03-12-2014,-0.000659243,1.98E-05
04-12-2014,-0.001358596,-0.00183011
05-12-2014,0.001325533,0.001595182
08-12-2014,0.005119022,0.005199851
09-12-2014,0.005049887,0.005007966
10-12-2014,-0.000777739,-0.000532288
11-12-2014,0.003273812,0.003589663
12-12-2014,0.003618046,0.003972581
15-12-2014,0.000237699,0.000494428
16-12-2014,0.008106326,0.008639776
17-12-2014,0.002039629,0.001157923
18-12-2014,-0.006948173,-0.006718881
19-12-2014,-0.003493565,-0.00390911
22-12-2014,-0.005185605,-0.00520384
23-12-2014,0.002984134,0.003073131
24-12-2014,4.91E-03,4.73E-03
26-12-2014,-0.001410978,-0.000529126
29-12-2014,-2.41E-03,-0.002447396
30-12-2014,-0.000102685,-0.000123791
31-12-2014,-0.001810116,-0.001516865
01-01-2015,-6.82E-05,-0.000128219
02-01-2015,-0.005803889,-0.005964059
05-01-2015,0.000882889,0.000710392
06-01-2015,0.013212128,0.013543409
07-01-2015,0.001351364,0.001267358
08-01-2015,-0.007044909,-0.005865488
09-01-2015,-0.002623794,-0.002914769
12-01-2015,-0.002013592,-0.002002328
13-01-2015,0.001233198,0.002519043
14-01-2015,0.001144884,0.001251364
15-01-2015,-0.011218113,-0.011421441
16-01-2015,-0.001003518,-0.000716232
19-01-2015,-0.001878226,-0.002158541
20-01-2015,-0.007297884,-0.007958209
21-01-2015,-0.001689815,-0.001569149
22-01-2015,-0.001584139,-0.001757738
23-01-2015,-0.003662538,-0.004065724
27-01-2015,-0.003666028,-0.004312732
28-01-2015,-0.000185171,0.000174217
29-01-2015,-0.001849807,-0.001797413
30-01-2015,0.007015373,0.007360604
02-02-2015,0.000567341,0.000903967
03-02-2015,0.002021307,0.00182513
04-02-2015,0.00163231,0.00175614
05-02-2015,0.000597811,0.000483535
06-02-2015,0.002532366,0.002007589
09-02-2015,0.00680739,0.007482106
10-02-2015,-0.001992098,-0.001968424
11-02-2015,-0.00312468,-0.002723053
12-02-2015,-0.0042155,-0.004107187
13-02-2015,-0.004658588,-0.004347929
16-02-2015,-0.000189844,-0.000610823
18-02-2015,-0.002935687,-0.002739677
19-02-2015,-0.001281048,-0.002098388
20-02-2015,0.00302287,0.003416441
23-02-2015,0.00388406,0.003824671
24-02-2015,-0.000354535,-0.000442686
25-02-2015,-0.000255185,-4.99E-05
26-02-2015,0.004151078,0.003930396
27-02-2015,-0.007965883,-0.007094754
28-02-2015,-0.002802075,-0.002096244
02-03-2015,-0.00267018,-0.001441826
03-03-2015,-0.001911063,-0.001979643
04-03-2015,0.003567658,0.003137125
05-03-2015,-0.000734345,-0.001007233
09-03-2015,0.008885252,0.009002584
10-03-2015,0.002222592,0.002036005
11-03-2015,0.000603603,0.000767617
12-03-2015,-0.003779858,-0.00409098
13-03-2015,0.006393489,0.006459445
16-03-2015,0.000733839,0.001000523
17-03-2015,-0.004511522,-0.004537437
18-03-2015,0.001865983,0.00173026
19-03-2015,0.002570087,0.002319365
20-03-2015,0.00321831,0.003193679
23-03-2015,0.001014601,0.00106256
24-03-2015,0.000403963,0.000467019
25-03-2015,0.000618104,0.000770058
26-03-2015,0.009711766,0.01022686
27-03-2015,3.90E-05,-1.68E-05
30-03-2015,-0.00778638,-0.008104423
31-03-2015,6.65E-05,0.000285268
01-04-2015,-0.004844689,-0.004676131
06-04-2015,-0.003709348,-0.003738509
07-04-2015,-2.01E-05,-0.000184774
08-04-2015,-0.002704554,-0.002901564
09-04-2015,-0.003172928,-0.002676374
10-04-2015,-0.000101409,8.77E-05
13-04-2015,-0.002645567,-0.002475142
15-04-2015,0.004139415,0.003675194
16-04-2015,0.002164399,0.00202011
17-04-2015,5.05E-03,0.003406044
20-04-2015,0.008042296,0.008572165
21-04-2015,0.003631649,0.003285544
22-04-2015,-0.002684723,-0.003346589
23-04-2015,0.001620735,0.002422055
24-04-2015,0.004838674,0.004676981
27-04-2015,0.004808586,0.004150147
28-04-2015,-0.003779839,-0.003491827
29-04-2015,0.002409928,0.002710458
30-04-2015,0.0030811,0.003437076
04-05-2015,-0.00791372,-0.007638414
05-05-2015,0.000372847,0.000797738
06-05-2015,0.012049669,0.011592618
07-05-2015,0.002134605,0.001926599
08-05-2015,-0.007173901,-0.008188555
11-05-2015,-0.007033848,-0.006392304
12-05-2015,0.010469696,0.010059417
13-05-2015,-0.005759747,-0.00599549
14-05-2015,0.000593672,0.000718386
15-05-2015,-0.002009925,-0.001878625
18-05-2015,-0.005811216,-0.00573633
19-05-2015,0.000415114,0.000655686
20-05-2015,-0.00298,-0.003000785
21-05-2015,0.000116023,0.000434868
22-05-2015,-0.001952791,-0.002307496
25-05-2015,0.004578028,0.004899335
26-05-2015,0.001606228,0.001770545
27-05-2015,0.00024744,-0.000524186
28-05-2015,0.000813637,0.000913991
29-05-2015,-0.005944449,-0.005050213
01-06-2015,1.29E-05,-0.000320588
02-06-2015,0.010262633,0.010426118
03-06-2015,0.005377171,0.005646129
04-06-2015,0.000237629,0.000384992
05-06-2015,0.000852798,0.000728337
08-06-2015,0.003792308,0.003999755
09-06-2015,0.001175848,0.000685638
10-06-2015,-0.005489658,-0.005852121
11-06-2015,0.008589107,0.007664332
12-06-2015,-0.000955825,-0.000893657
15-06-2015,-1.68E-03,-0.002642058
16-06-2015,-0.001806273,-0.001629797
17-06-2015,-0.00238153,-0.002371946
18-06-2015,-0.004434789,-0.004559175
19-06-2015,-0.002666756,-0.003196904
22-06-2015,-0.006714414,-0.006533352
23-06-2015,-0.001476659,-0.001159901
24-06-2015,0.001073908,0.001168358
25-06-2015,-0.001925438,-0.002596766
26-06-2015,0.000874848,0.001311745
29-06-2015,0.003261222,0.002610772
30-06-2015,-0.00260782,-0.002126266
01-07-2015,-0.004365817,-0.003736398
02-07-2015,0.000418927,0.001165069
03-07-2015,-0.002052217,-0.002278326
06-07-2015,-0.001902446,-0.001789123
07-07-2015,0.000578789,0.000571095
08-07-2015,0.007605692,0.007525706
09-07-2015,0.001795296,0.001792778
10-07-2015,-0.001665451,-0.001379741
13-07-2015,-0.005117547,-0.004681494
14-07-2015,0.000285015,0.000439624
15-07-2015,-0.00356587,-0.004106746
16-07-2015,-0.00427153,-0.003800265
17-07-2015,-9.08E-05,-0.000262365
20-07-2015,0.000322946,0.000659495
21-07-2015,0.003751611,0.003651939
22-07-2015,-0.005265866,-0.004946011
23-07-2015,0.002203841,0.002047784
24-07-2015,0.003464456,0.003975661
27-07-2015,0.008260373,0.008595574
28-07-2015,0.001248422,0.001612604
29-07-2015,-0.001977607,-0.001644906
30-07-2015,-0.002417515,-0.002230381
31-07-2015,-0.005689188,-0.00636765
03-08-2015,-0.000518837,-0.001118489
04-08-2015,0.0013314,0.001777508
05-08-2015,-0.002595375,-0.002332135
06-08-2015,-0.001047982,-0.001153331
07-08-2015,0.00121782,0.000948566
10-08-2015,0.001982132,0.002076269
11-08-2015,0.003233969,0.003656867
12-08-2015,0.005833115,0.005549768
13-08-2015,-0.000332767,-0.000587927
14-08-2015,-0.008375042,-0.008086597
17-08-2015,0.002108124,0.002934971
18-08-2015,0.000551075,0.000728582
19-08-2015,-0.001464574,-0.001559198
20-08-2015,0.006302928,0.005064321
21-08-2015,0.003792648,0.003819681
24-08-2015,0.026480053,0.026577571
25-08-2015,-0.003969372,-0.004879012
26-08-2015,0.004924212,0.005333089
27-08-2015,-0.008669182,-0.008637207
28-08-2015,-0.002886068,-0.002660562
31-08-2015,0.001666679,0.001802133
01-09-2015,0.010223122,0.009803462
02-09-2015,0.003857532,0.004124428
03-09-2015,-0.00592483,-0.005277906
04-09-2015,0.009425299,0.009593154
07-09-2015,0.005495177,0.005341913
08-09-2015,-0.007374643,-0.007335795
09-09-2015,-0.007301498,-0.006836707
10-09-2015,0.001697476,0.001647964
11-09-2015,-6.69E-05,0.000202769
14-09-2015,-0.004600447,-0.004159957
15-09-2015,0.002387037,0.002539776
16-09-2015,-0.003868521,-0.004337778
18-09-2015,-0.004525922,-0.004243534
21-09-2015,0.000261246,0.000429721
22-09-2015,0.009082802,0.009066389
23-09-2015,-0.001883302,-0.002888005
24-09-2015,-0.001246413,-0.000680769
28-09-2015,0.004036831,0.00416174
29-09-2015,-0.002643709,-0.002734783
30-09-2015,-0.005808207,-0.006291563
01-10-2015,-0.000109258,-0.001096521
05-10-2015,-0.009102297,-0.009252146
06-10-2015,-0.001793527,-0.002382228
07-10-2015,-0.001303126,-0.001657232
08-10-2015,0.00255942,0.003063516
09-10-2015,-0.003212171,-0.003764289
12-10-2015,0.00245156,0.002822172
13-10-2015,0.000635086,0.00093047
14-10-2015,0.001272964,0.001083101
15-10-2015,-0.003818373,-0.003721776
16-10-2015,-0.003102939,-0.00327512
19-10-2015,-0.001940931,-0.002392227
20-10-2015,0.000703834,0.000922896
21-10-2015,0.000523362,0.000304991
23-10-2015,-0.00229652,-0.00290517
26-10-2015,0.001830986,0.001724261
27-10-2015,0.001456124,0.001725876
28-10-2015,0.003267,0.003418495
29-10-2015,0.003171283,0.003250419
30-10-2015,0.002467108,0.002943912
02-11-2015,0.000808411,0.001594331
03-11-2015,-0.00053372,-0.000513802
04-11-2015,0.001105906,0.000615687
05-11-2015,0.004602101,0.004087189
06-11-2015,6.28E-05,0.000643724
09-11-2015,0.002140074,0.002384924
10-11-2015,0.007295333,0.006332907
11-11-2015,-0.002317786,-0.002081681
13-11-2015,0.00349672,0.004326657
16-11-2015,-0.002474301,-0.002528978
17-11-2015,-0.001718397,-0.001756039
18-11-2015,0.005899713,0.00646121
19-11-2015,-0.00618776,-0.006082404
20-11-2015,-0.000763507,-0.000446301
23-11-2015,0.000403717,0.000825942
24-11-2015,0.000977664,0.000733994
26-11-2015,-0.002885101,-0.003070626
27-11-2015,-0.003232561,-0.002827723
30-11-2015,0.000407546,-0.000290284
01-12-2015,-0.001074111,-0.000394156
02-12-2015,0.001287609,0.000856508
03-12-2015,0.003695327,0.003862075
04-12-2015,4.57E-03,0.004189342
07-12-2015,0.000921814,0.001833321
08-12-2015,0.003577234,0.003754878
09-12-2015,0.005059292,0.004731997
10-12-2015,-0.004020485,-0.003735474
11-12-2015,0.004137454,0.003590132
14-12-2015,-0.002253937,-0.001832881
15-12-2015,-0.00287721,-2.93E-03
16-12-2015,-0.00281065,-0.002973036
17-12-2015,-0.005204829,-0.005239046
18-12-2015,0.004586122,0.004815935
21-12-2015,-4.04E-03,-0.003671964
22-12-2015,0.002688536,0.002458043
23-12-2015,-0.004431204,-0.004384271
24-12-2015,0.000270623,0.00019476
28-12-2015,-0.003526932,-3.27E-03
29-12-2015,-0.000208188,-0.000755859
30-12-2015,0.001794789,0.001993738
31-12-2015,-0.0027468,-0.002627079
01-01-2016,-0.000919934,-0.000720412
04-01-2016,0.009477696,0.009016772
05-01-2016,0.000370836,0.000729596
06-01-2016,0.002442024,0.002964378
07-01-2016,0.009798729,0.009583561
08-01-2016,-0.001892391,-0.001439329
11-01-2016,0.002147822,0.001907746
12-01-2016,3.09E-03,0.002509081
13-01-2016,-0.00300236,-0.00301734
14-01-2016,0.001472654,0.001420139
15-01-2016,0.005742495,0.005609699
18-01-2016,0.005098073,0.004761774
19-01-2016,-0.004940391,-0.005201972
20-01-2016,0.007411027,0.007476131
21-01-2016,0.001935349,1.81E-03
22-01-2016,-0.008606842,-0.008497204
25-01-2016,-0.000800861,-0.000892885
27-01-2016,-9.34E-05,-0.000114208
28-01-2016,0.000765591,0.000404829
29-01-2016,-0.008049696,-0.007061497
01-02-2016,0.000436607,0.000801551
02-02-2016,0.005809388,0.005029423
03-02-2016,0.005495672,0.005623194
04-02-2016,-0.002482395,-0.002058893
05-02-2016,-0.00496322,-0.004942037
08-02-2016,0.005946833,0.005853213
09-02-2016,0.005267036,0.004790661
10-02-2016,0.004937292,0.004764392
11-02-2016,0.014650208,0.015009011
12-02-2016,-0.000286267,-0.000648351
15-02-2016,-0.011177392,-0.010601214
16-02-2016,0.00701062,0.006729243
17-02-2016,-0.003693613,-0.003541601
18-02-2016,-0.005059669,-0.00493758
19-02-2016,-0.001145857,-0.001099163
22-02-2016,-0.001431084,-0.001456368
23-02-2016,0.00756941,0.0069676
24-02-2016,0.005585433,0.006000946
25-02-2016,0.002986518,0.002129385
26-02-2016,-3.67E-03,-3.36E-03
29-02-2016,0.002646029,0.002866057
01-03-2016,-0.014381673,-0.01443438
02-03-2016,-0.008724192,-0.008386024
03-03-2016,-0.006246339,-0.00647249
04-03-2016,-0.000566057,-0.00069641
08-03-2016,2.90E-06,-0.000224609
09-03-2016,-2.69E-03,-2.37E-03
10-03-2016,0.002640254,0.002998934
11-03-2016,-0.001392978,-0.00166619
14-03-2016,-0.001647839,-0.001513473
15-03-2016,0.004525586,0.004454432
16-03-2016,-0.002215119,-0.0023166
17-03-2016,-0.000798501,8.99E-05
18-03-2016,-0.005274722,-0.004819369
21-03-2016,-0.005668269,-0.005751072
22-03-2016,-0.000599934,-7.74E-04
23-03-2016,-9.01E-05,-0.000121199
28-03-2016,0.00574475,0.006408866
29-03-2016,0.001033484,0.001148554
30-03-2016,-0.007829421,-0.007574903
31-03-2016,-0.000179628,-5.62E-05
01-04-2016,0.001425028,0.001239432
04-04-2016,-0.00256841,-0.002228677
05-04-2016,0.008798142,0.008914695
06-04-2016,-0.000636421,-0.000297298
07-04-2016,0.003890137,0.003769814
08-04-2016,-5.03E-04,0.000203777
11-04-2016,-0.006628663,-0.006088053
12-04-2016,-0.002120601,-0.002137033
13-04-2016,-0.007899323,-0.008231702
18-04-2016,-0.003539906,-0.003201476
20-04-2016,-2.74E-06,-0.000467749
21-04-2016,0.000148178,-0.000607892
22-04-2016,0.000700415,0.000709402
25-04-2016,0.002439654,0.002684324
26-04-2016,-0.005908673,-0.005518344
27-04-2016,-0.000939822,-0.000947799
28-04-2016,0.00727996,0.007750514
29-04-2016,-0.000141103,-5.97E-05
02-05-2016,2.44E-03,0.002886879
03-05-2016,0.003289427,0.003553291
04-05-2016,0.002273556,0.002208433
05-05-2016,-0.00162839,-0.002767687
06-05-2016,0.000115108,0.000579911
09-05-2016,-0.007383421,-0.007853402
10-05-2016,-0.001199188,-0.001412222
11-05-2016,0.002149861,0.002967646
12-05-2016,-0.002843051,-0.003265639
13-05-2016,0.004725655,0.005092538
16-05-2016,-0.002540559,-0.002779546
17-05-2016,-0.0016543,-0.002033198
18-05-2016,0.001135274,0.001164234
19-05-2016,0.00481366,0.00518209
20-05-2016,0.001884459,0.001675794
23-05-2016,0.001046409,1.23E-03
24-05-2016,-0.000998772,-0.001290961
25-05-2016,-0.010304204,-0.009769498
26-05-2016,-0.007313241,-0.008071543
27-05-2016,-0.004657128,-0.004700427
30-05-2016,-0.001161831,-0.001171588
31-05-2016,0.000978177,0.000937669
01-06-2016,-0.001055168,-0.000747989
02-06-2016,-0.002065689,-0.002095533
03-06-2016,-9.77E-05,1.78E-06
06-06-2016,0.001044623,0.00106232
07-06-2016,-0.003449584,-0.003750061
08-06-2016,-0.000346606,-0.000176675
09-06-2016,0.003661173,0.004153694
10-06-2016,0.001779762,0.002077329
13-06-2016,0.003171731,0.003914142
14-06-2016,9.37E-05,1.74E-05
15-06-2016,-0.005203999,-0.005406141
16-06-2016,0.003498848,0.003276565
17-06-2016,-1.57E-03,-0.001641536
20-06-2016,-0.003615458,-0.003913422
21-06-2016,0.000981612,0.000876037
22-06-2016,0.000856764,0.00076405
23-06-2016,-0.00351937,-0.003821677
24-06-2016,0.009655781,0.009833218
27-06-2016,-0.000327399,-8.64E-05
28-06-2016,-0.001774922,-0.001995407
29-06-2016,-0.004049972,-0.003519712
30-06-2016,-0.00441099,-0.004191523
01-07-2016,-0.002122326,-0.002329146
04-07-2016,-0.002202809,-0.002136219
05-07-2016,0.001806676,0.00178502
07-07-2016,-0.000101581,-0.000553089
08-07-2016,0.000766352,0.001192527
11-07-2016,-0.00748539,-0.007928688
12-07-2016,-0.002717393,-0.002843087
13-07-2016,7.90E-05,-0.000109934
14-07-2016,-0.00231326,-0.001977323
15-07-2016,0.001198307,0.001644569
18-07-2016,0.001665849,0.001403916
19-07-2016,-0.001011988,-0.000640639
20-07-2016,-0.001895265,-0.002000127
21-07-2016,0.002835802,0.003206803
22-07-2016,-0.001584228,-0.001450733
25-07-2016,-0.004776141,-0.004538884
26-07-2016,0.002269007,0.001840601
27-07-2016,-0.001269584,-0.000741547
28-07-2016,-0.00253811,-0.002846602
29-07-2016,0.001395381,0.002420178
01-08-2016,9.80E-05,0.000755241
02-08-2016,0.000686942,0.00033217
03-08-2016,0.003948906,0.004433523
04-08-2016,-0.000317542,-0.000264283
05-08-2016,-0.006655318,-0.005666573
08-08-2016,-0.001408159,-0.001609011
09-08-2016,0.001653306,0.001503692
10-08-2016,0.005182835,4.82E-03
11-08-2016,-0.000852528,-0.001322685
12-08-2016,-0.004024931,-0.004540548
16-08-2016,0.00148488,0.001356413
17-08-2016,0.000930635,0.000917697
18-08-2016,-0.002470599,-0.001827127
19-08-2016,0.000318079,0.00071774
22-08-2016,0.001895767,0.001417011
23-08-2016,-0.0001736,-7.25E-05
24-08-2016,-0.000889552,-0.001080581
25-08-2016,0.002926792,0.003481314
26-08-2016,0.000994351,0.000838009
29-08-2016,-0.001764482,-0.001878192
30-08-2016,-0.006853024,-0.006800363
31-08-2016,-0.002073553,-0.001669425
01-09-2016,0.000571282,0.000438146
02-09-2016,-0.001728852,-0.00165664
06-09-2016,-0.006524576,-0.006734818
07-09-2016,0.001218198,0.000774921
08-09-2016,-0.001679297,-0.001781781
09-09-2016,0.004182315,0.003724551
12-09-2016,0.007464724,0.006743727
14-09-2016,-0.00054778,-0.000286183
15-09-2016,-0.000793055,-0.000621938
16-09-2016,-0.001848971,-0.002835893
19-09-2016,-0.001409932,-0.000538301
20-09-2016,0.001605362,0.001691357
21-09-2016,-6.19E-05,0.000240333
22-09-2016,-0.004445228,-0.004029194
23-09-2016,0.001761816,0.001586379
26-09-2016,0.00536857,5.70E-03
27-09-2016,0.000829746,0.0010847
28-09-2016,-0.001928647,-0.001062136
29-09-2016,0.007710906,0.007201423
30-09-2016,-0.001004797,-0.00059935
03-10-2016,-6.36E-03,-0.005841276
04-10-2016,-0.001540488,-0.001401034
05-10-2016,0.001249833,0.001744229
06-10-2016,0.001711949,0.001769804
07-10-2016,0.000596286,0.000696976
10-10-2016,-0.000558886,-0.000327983
13-10-2016,0.006807763,0.006846391
14-10-2016,-0.000508798,-0.000478757
17-10-2016,0.003199368,0.002259921
18-10-2016,-0.007954658,-0.008140752
19-10-2016,0.000941886,0.001030956
20-10-2016,-0.002016545,-0.002251728
21-10-2016,0.000317123,0.000813776
24-10-2016,-0.00079362,-0.001573324
25-10-2016,0.000881056,0.001353117
26-10-2016,0.003816856,0.003958908
27-10-2016,0,-0.001236849
28-10-2016,-0.001145315,-0.000398238
30-10-2016,0.00061885,0.000175671
01-11-2016,-2.77E-05,0.000834242
02-11-2016,0.005688395,0.005477605
03-11-2016,0.001484358,0.001532113
04-11-2016,0.002628564,0.002479016
07-11-2016,-0.003247451,-0.002933334
08-11-2016,-0.002370192,-0.002085086
09-11-2016,0.005707768,0.005362818
10-11-2016,-0.004801996,-4.20E-03
11-11-2016,0.011848146,0.011172151
15-11-2016,0.009946605,0.008407468
16-11-2016,-0.000168684,9.81E-05
17-11-2016,0.001697853,0.001175233
18-11-2016,0.000314549,0.001283204
21-11-2016,0.007870229,0.006443172
22-11-2016,-0.003990934,-0.00328523
23-11-2016,-0.001679157,-0.001520165
24-11-2016,0.003680944,0.003206527
25-11-2016,-0.008038018,-0.007594113
28-11-2016,-0.000673856,-0.000557933
29-11-2016,-0.000814183,-0.000721955
30-11-2016,-0.004370406,-0.004237626
01-12-2016,0.001671851,0.001516241
02-12-2016,0.005660952,0.005417544
05-12-2016,-0.002247065,-0.001956568
06-12-2016,-0.000768668,-0.000719023
07-12-2016,0.002197516,0.002572785
08-12-2016,-0.007693176,-0.007506188
09-12-2016,-0.000783954,-0.000859789
12-12-2016,0.004807469,0.003782438
13-12-2016,-0.002702328,-0.002980238
14-12-2016,0.002083548,0.001547798
15-12-2016,0.001533958,0.001369713
16-12-2016,0.000754342,0.000483545
19-12-2016,0.001876871,0.001887216
20-12-2016,0.001177849,0.001100025
21-12-2016,0.001135256,0.001084283
22-12-2016,0.004451176,0.00437076
23-12-2016,-0.000361802,-0.001020194
26-12-2016,0.00423532,0.00391345
27-12-2016,-0.006789267,-0.006784813
28-12-2016,-0.000108116,4.57E-05
29-12-2016,-0.003700222,-0.00256843
30-12-2016,-0.004383134,-0.004266712
02-01-2017,0.000334373,0.000506088
03-01-2017,-0.00067644,-0.000779694
04-01-2017,9.28E-05,0.000164828
05-01-2017,-0.004394604,-0.003978619
06-01-2017,0.001577572,0.001927215
09-01-2017,0.000408472,0.000530711
10-01-2017,-0.002762207,-0.002802275
11-01-2017,-0.004796522,-0.003871228
12-01-2017,-1.37E-03,-0.001704838
13-01-2017,0.000353998,0.00014507
16-01-2017,-0.000643183,-0.00079824
17-01-2017,0.000764694,0.000836508
18-01-2017,-0.000981457,-0.000350347
19-01-2017,-0.000932908,-0.000811185
20-01-2017,0.004437569,0.004381094
23-01-2017,-0.002186932,-0.001328745
24-01-2017,-0.004341101,-4.12E-03
25-01-2017,-6.46E-03,-0.005244044
27-01-2017,-0.001939268,-0.002723715
30-01-2017,0.000427406,0.00051275
31-01-2017,0.003609449,0.0030296
01-02-2017,-0.007797436,-0.007560665
02-02-2017,-0.000888467,-0.00130932
03-02-2017,-0.000333017,-2.14E-04
06-02-2017,-0.002975852,-0.003045908
07-02-2017,0.001619088,0.001592928
08-02-2017,-3.71E-05,0.00069395
09-02-2017,-0.00046282,-0.000610256
10-02-2017,-0.000748871,-6.97E-05
13-02-2017,-5.68E-04,-0.000266158
14-02-2017,0.000629328,0.000188607
15-02-2017,0.003351996,0.002825102
16-02-2017,-0.002645074,-0.002241755
17-02-2017,-0.002156708,-0.002562474
20-02-2017,-0.002821554,-0.002931729
21-02-2017,-0.001399057,-0.001512763
22-02-2017,-0.000927774,-0.001554307
23-02-2017,-0.000612559,-0.000424988
27-02-2017,0.002084282,0.001205516
28-02-2017,0.000835544,0.001049741
01-03-2017,-0.003225782,-0.003628733
02-03-2017,0.002241377,0.002173569
03-03-2017,0.00010737,0.000110546
06-03-2017,-0.003204763,-0.003237529
07-03-2017,0.000802617,0.000727668
08-03-2017,0.001098422,0.001464413
09-03-2017,-0.000131374,-0.000408378
10-03-2017,-0.000367149,-0.000256635
14-03-2017,-0.007347844,-0.007384593
15-03-2017,0.000105157,0.000657191
16-03-2017,-0.003281304,-0.00276464
17-03-2017,-0.000301169,-0.000925853
20-03-2017,0.001576931,0.001912088
21-03-2017,0.00025465,4.90E-04
22-03-2017,0.00435687,0.004705874
23-03-2017,-0.002677679,-0.002442159
24-03-2017,-0.00103595,-0.001319289
27-03-2017,0.003004848,0.002728299
28-03-2017,-0.002661396,-0.0025529
29-03-2017,-0.002047148,-0.001796541
30-03-2017,-1.42E-03,-0.001702429
31-03-2017,0,0.000394521
03-04-2017,-0.003024005,-0.004227222
05-04-2017,-0.001281549,-0.000928573
06-04-2017,0.000150023,0.000680063
07-04-2017,0.002994862,0.003215023
10-04-2017,0.000796296,0.001917475
11-04-2017,-0.00261967,-0.003110828
12-04-2017,0.001580286,0.002117262
13-04-2017,0.002491594,0.002675069
17-04-2017,0.00054613,0.00070505
18-04-2017,0.001625829,0.001398433
19-04-2017,7.87E-05,-0.0002587
20-04-2017,-0.001566709,-0.001268613
21-04-2017,0.00080884,0.000843506
24-04-2017,-4.67E-03,-0.004275788
25-04-2017,-0.0041567,-0.004188561
26-04-2017,-2.11E-03,-2.75E-03
27-04-2017,0.000450696,0.001495844
28-04-2017,0.001774801,0.001613208
02-05-2017,-0.000454872,-4.04E-05
03-05-2017,8.63E-05,0.000383064
04-05-2017,-0.002230573,-0.003348847
05-05-2017,0.003475269,0.003872149
08-05-2017,-0.001342625,-0.000978499
09-05-2017,-0.000130538,-0.000103024
10-05-2017,-0.00419589,-0.004545232
11-05-2017,-0.000696543,-4.03E-05
12-05-2017,0.000992104,0.000902949
15-05-2017,-0.002050921,-0.001923063
16-05-2017,-0.003062901,-0.003714842
17-05-2017,-0.000615924,-0.001080323
18-05-2017,0.004412817,0.003184418
19-05-2017,7.14E-05,-0.000429733
22-05-2017,-0.000476509,-0.001509177
23-05-2017,0.002403986,0.002932358
24-05-2017,0.001186123,0.000910727
25-05-2017,-0.006867733,-0.00637941
26-05-2017,-0.003880405,-0.003911178
29-05-2017,-0.000443342,-0.001133238
30-05-2017,-0.000887585,-0.000699127
31-05-2017,0.000148933,0.000189596
01-06-2017,0.000232529,0.000114495
02-06-2017,-0.00168583,-0.001888576
05-06-2017,-0.000970662,-0.000502421
06-06-2017,0.001706844,1.65E-03
07-06-2017,-0.001203809,-0.001122486
08-06-2017,0.000748894,0.000805137
09-06-2017,-0.000944339,-0.000677071
12-06-2017,0.002335352,0.002317255
13-06-2017,0.00042925,-0.000108785
14-06-2017,-0.000508276,-0.000731318
15-06-2017,0.001814446,0.001119101
16-06-2017,-0.00045319,0.000270228
19-06-2017,-0.003136675,-3.55E-03
20-06-2017,0.000182164,0.00019478
21-06-2017,0.000896191,0.000192785
22-06-2017,0.000162323,-9.86E-05
23-06-2017,2.49E-03,0.002122191
27-06-2017,0.002892069,0.00251724
28-06-2017,0.000921033,0.001742028
29-06-2017,-0.000587584,-3.27E-04
30-06-2017,-0.000767006,-0.000901079
03-07-2017,-0.004271285,-0.004193335
04-07-2017,7.68E-05,0.000164587
05-07-2017,-0.001096402,-0.000497466
06-07-2017,-0.001661876,-0.001717069
07-07-2017,0.000392969,0.000120603
10-07-2017,-0.004703431,-0.004888701
11-07-2017,-0.000666195,-0.000430444
12-07-2017,-0.001331544,-0.000789019
13-07-2017,-0.003331962,-0.00316405
14-07-2017,0.000234955,0.000225493
17-07-2017,-0.001298347,-0.000732186
18-07-2017,0.003906743,0.004953886
19-07-2017,-0.003190062,-0.003333778
20-07-2017,0.001155314,0.000692997
21-07-2017,-0.001841336,-0.001691306
24-07-2017,-0.002234645,-0.002932211
25-07-2017,8.06E-05,0.000237105
26-07-2017,-0.002438203,-0.002072844
27-07-2017,4.33E-06,-1.13E-05
28-07-2017,0.000262289,0.000985758
31-07-2017,-0.002706297,-0.002747612
01-08-2017,-0.001615291,-0.000803734
