ABSL ETF,ABSL Nifty50,Franklin India,HDFC Index,ICICI ETF,ICICI Nifty,IDBI Nifty,IDFC ETF,IDFC Nifty,LIC MF,Nippon,SBI Nifty,Tata Index,Taurus Nifty,UTI ETF,UTI Nifty,Nifty 50
-0.002358817,-0.002349839,-0.002414577,-0.002440309,-0.002438252,-0.000373765,-0.002421089,-0.002414179,-0.002448519,-0.002429728,-0.002436021,-0.002419144,-0.002429057,-0.002322562,-0.002453274,-0.002450916,-0.002438203
-1.31E-05,-5.60E-05,-4.81E-05,-5.52E-05,-5.92E-05,0.002297268,-3.26E-05,-6.03E-05,-5.97E-05,-5.63E-05,-5.72E-05,-4.63E-05,-3.77E-05,-1.17E-05,-4.71E-05,-5.84E-05,4.33E-06
0.000284188,0.000424116,0.000270572,0.000264565,0.000261459,-0.002805143,0.000289051,0.000258016,0.000275132,0.000269178,0.000270248,0.000297868,0.000262101,0.000263189,0.000264398,0.000290949,0.000262289
-0.002648055,-0.002747407,-0.002677511,-0.002711643,-0.002717732,-0.002479513,-0.002654822,-0.0026795,-0.002720191,-0.002683519,-0.002725945,-0.002701331,-0.002665167,-0.002514912,-0.00265704,-0.00263797,-0.002706297
-0.001572704,-0.001562678,-0.001584975,-0.001605843,-0.001606508,0.000770906,-0.001586985,-0.001591352,-0.001631578,-0.001594128,-0.00161401,-0.001603692,-0.001597326,-0.001553686,-0.001636488,-0.001617766,-0.001615291
0.001335684,0.001427123,0.00138124,0.001378068,0.001376522,0.002170448,0.001399299,0.001375154,0.001394185,0.001381032,0.001379012,0.001403792,0.001381556,0.001303695,0.001373033,0.001362901,0.001425705
0.002800533,0.0028057,0.002918428,0.002910338,0.002912593,-0.000848985,0.002938124,0.002902161,0.002934117,0.00293184,0.002916756,0.002897666,0.00291144,0.002830725,0.002876151,0.002846323,0.002932747
-0.002211399,-0.002413833,-0.002251454,-0.002267637,-0.002276157,-0.005094278,-0.002251863,-0.002262244,-0.002300072,-0.002263426,-0.00227861,-0.002299716,-0.002200222,-0.002092017,-0.002256253,-0.002214829,-0.002281776
0.000360534,0.000437483,0.000422893,0.000398914,0.000389557,-0.005754466,0.000457337,0.000393241,0.000405511,0.000437087,0.000419051,0.000419715,0.000429461,0.000496294,0.000418137,0.000407391,0.00038846
0.003270634,0.003563223,0.003421101,0.00341416,0.003413949,0.005248309,0.003430245,0.003400891,0.003454721,0.003411263,0.003424426,0.003449075,0.003410959,0.00340031,0.003372143,0.003328961,0.003418285
0.00301482,0.003073873,0.003065612,0.003074161,0.003074328,0.007575111,0.003120225,0.003058308,0.003107043,0.003062278,0.003081072,0.003091413,0.00307583,0.003032332,0.003069284,0.003012131,0.003079248
0.003750649,0.003664674,0.003819482,0.003853047,0.003832562,0.011845186,0.003848799,0.003808612,0.003859843,0.003837709,0.003844565,0.003835475,0.003840118,0.003755684,0.003805292,0.003742296,0.003865646
0.004481979,0.004773743,0.004634365,0.004661145,0.004655771,0.00035585,0.004671254,0.004629695,0.004687672,0.004671608,0.004665824,0.004708428,0.00463964,0.004449323,0.004563273,0.004550165,0.004867534
-0.003623468,-0.003566039,-0.003640691,-0.003695862,-0.003701187,-0.00941953,-0.00359222,-0.003680665,-0.003705334,-0.003703859,-0.003678754,-0.003672009,-0.003628064,-0.00341698,-0.003720114,-0.003693339,-0.003711741
-0.004394576,-0.004362933,-0.004490245,-0.004536576,-0.004540308,-0.004177992,-0.004489019,-0.004516768,-0.004540177,-0.004492814,-0.004518904,-0.00448559,-0.004497646,-0.004362282,-0.004515903,-0.004501089,-0.004549983
-0.000335448,-0.000263504,-0.000286429,-0.00029645,-0.000301149,0.00025309,-0.000247773,-0.000300528,-0.000297691,-0.000292072,-0.000289086,-0.000286413,-0.000285024,-0.000226006,-0.000316155,-0.00031551,-0.000300475
0.002851921,0.002768056,0.002913449,0.002929256,0.002921898,0.000866578,0.002935137,0.002916922,0.002912314,0.002932786,0.002926009,0.002925541,0.002928924,0.002889827,0.002907336,0.002912728,0.002936879
0.003519446,0.00370254,0.003676669,0.003685098,0.003676545,0.006925285,0.003735366,0.003667621,0.003603491,0.003708919,0.003705459,0.003702376,0.003684866,0.003599096,0.003652234,0.003613076,0.003681996
-0.000476039,-0.000547553,-0.000481822,-0.000494084,-0.000498571,0.002282451,-0.000471673,-0.000498787,-0.000490068,-0.000477791,-0.000485233,-0.000488096,-0.000479173,-0.000513919,-0.000498928,-0.000486115,-0.000498373
-0.003731203,-0.00373918,-0.00380211,-0.003837542,-0.003843458,-0.005847397,-0.003816731,-0.003829336,-0.003751214,-0.003828977,-0.003828138,-0.003801278,-0.003812995,-0.003697678,-0.003815618,-0.003806054,-0.003849736
-0.000328579,-0.000360631,-0.000300537,-0.000311586,-0.000314964,-0.003667117,-0.000291663,-0.000312381,-0.000314212,-0.000283909,-0.000303637,-0.000313121,-0.000303333,-0.000250972,-0.000309863,-0.000300729,-0.000200516
-0.002358213,-0.002307395,-0.0023764,-0.002428894,-0.002441478,-0.004086196,-0.002326279,-0.002423583,-0.002380613,-0.002367416,-0.002395235,-0.00239758,-0.002380177,-0.002337811,-0.002452899,-0.0024225,-0.002449384
0.004939248,0.005121429,0.005118922,0.005132306,0.005133543,0.004653818,0.005163471,0.005111972,0.005079399,0.005138077,0.005143608,0.005142598,0.005093329,0.00501754,0.005124188,0.005090471,0.005145351
-0.003719813,-0.003831962,-0.003856192,-0.003882263,-0.003889248,-0.006408085,-0.003871844,-0.003868505,-0.003871281,-0.003880656,-0.003873936,-0.003866258,-0.003830921,-0.003832334,-0.003889297,-0.003876877,-0.003899319
-0.001469828,-0.001323807,-0.001464272,-0.00147507,-0.001484702,0.000201179,-0.001461354,-0.001469129,-0.001473023,-0.001448724,-0.001471741,-0.001450727,-0.001459741,-0.001353918,-0.001486812,-0.001442775,-0.001469413
